Line, Text, Length, Word, Foot, Half-line
19,"τε",short,1,1,hemi1,
19,"ρον",short,1,1,hemi1,
19,"αὖ",long,2,2,hemi1,
19,"θώ",long,3,2,hemi1,
19,"ρη",long,3,3,hemi1,
19,"κα",short,3,3,hemi1,
19,"πε",short,4,3,hemi2,
19,"ρὶ",long,4,4,hemi2,
19,"στή",long,5,4,hemi2,
19,"θεσ",long,5,5,hemi2,
19,"σιν",short,5,5,hemi2,
19,"ἔ",short,6,5,hemi2,
19,"δυ",long,6,6,hemi2,
19,"νε,",long,6,6,hemi2,
20,"τόν",long,1,1,hemi1,
20,"πο",short,2,1,hemi1,
20,"τέ",short,2,1,hemi1,
20,"οἱ",long,3,2,hemi1,
20,"Κι",short,4,2,hemi1,
20,"νύ",short,4,2,hemi1,
20,"ρης",long,4,3,hemi1,
20,"δῶ",long,5,3,hemi2,
20,"κε",long,5,4,hemi2,
20,"ξει",long,6,4,hemi2,
20,"νή",long,6,5,hemi2,
20,"ϊ",short,6,5,hemi2,
20,"ον",short,6,5,hemi2,
20,"εἶ",long,7,6,hemi2,
20,"ναι.",long,7,6,hemi2,
21,"πεύ",long,1,1,hemi1,
21,"θε",short,1,1,hemi1,
21,"το",short,1,1,hemi1,
21,"γὰρ",long,2,2,hemi1,
21,"Κύ",long,3,2,hemi1,
21,"προν",long,3,3,hemi1,
21,"δὲ",short,4,3,hemi1,
21,"μέ",short,5,3,hemi2,
21,"γα",long,5,4,hemi2,
21,"κλέ",short,6,4,hemi2,
21,"ος",short,6,4,hemi2,
21,"οὕ",long,7,5,hemi2,
21,"νεκ’",short,7,5,hemi2,
21,"Ἀ",short,8,5,hemi2,
21,"χαι",long,8,6,hemi2,
21,"οὶ",long,8,6,hemi2,
22,"ἐς",long,1,1,hemi1,
22,"Τροί",long,2,1,hemi1,
22,"ην",long,2,2,hemi1,
22,"νή",long,3,2,hemi1,
22,"εσ",long,3,3,hemi1,
22,"σιν",short,3,3,hemi1,
22,"ἀ",short,4,3,hemi2,
22,"να",long,4,4,hemi2,
22,"πλεύ",long,4,4,hemi2,
22,"σεσ",long,4,5,hemi2,
22,"θαι",short,4,5,hemi2,
22,"ἔ",short,5,5,hemi2,
22,"μελ",long,5,6,hemi2,
22,"λον·",long,5,6,hemi2,
23,"τοὔ",long,1,1,hemi1,
23,"νε",short,1,1,hemi1,
23,"κά",short,1,1,hemi1,
23,"οἱ",long,2,2,hemi1,
23,"τὸν",long,3,2,hemi1,
23,"δῶ",long,4,3,hemi1,
23,"κε",short,4,3,hemi1,
23,"χα",short,5,3,hemi2,
23,"ρι",long,5,4,hemi2,
23,"ζό",short,5,4,hemi2,
23,"με",short,5,4,hemi2,
23,"νος",long,5,5,hemi2,
23,"βα",short,6,5,hemi2,
23,"σι",short,6,5,hemi2,
23,"λῆ",long,6,6,hemi2,
23,"ϊ.",long,6,6,hemi2,
24,"τοῦ",long,1,1,hemi1,
24,"δ’ἤ",long,2,1,hemi1,
24,"τοι",long,2,2,hemi1,
24,"δέ",short,3,2,hemi1,
24,"κα",short,3,2,hemi1,
24,"οἶ",long,4,3,hemi1,
24,"μοι",short,4,3,hemi1,
24,"ἔ",short,5,3,hemi2,
24,"σαν",long,5,4,hemi2,
24,"μέ",short,6,4,hemi2,
24,"λα",short,6,4,hemi2,
24,"νος",long,6,5,hemi2,
24,"κυ",short,7,5,hemi2,
24,"ά",short,7,5,hemi2,
24,"νοι",long,7,6,hemi2,
24,"ο,",long,7,6,hemi2,
25,"δώ",long,1,1,hemi1,
25,"δε",short,1,1,hemi1,
25,"κα",short,1,1,hemi1,
25,"δὲ",long,2,2,hemi1,
25,"χρυ",long,3,2,hemi1,
25,"σοῖ",long,3,3,hemi1,
25,"ο",short,3,3,hemi1,
25,"καὶ",short,4,3,hemi2,
25,"εἴ",long,5,4,hemi2,
25,"κο",short,5,4,hemi2,
25,"σι",short,5,4,hemi2,
25,"κασ",long,6,5,hemi2,
25,"σι",short,6,5,hemi2,
25,"τέ",short,6,5,hemi2,
25,"ροι",long,6,6,hemi2,
25,"ο·",long,6,6,hemi2,
26,"κυ",long,1,1,hemi1,
26,"ά",short,1,1,hemi1,
26,"νε",short,1,1,hemi1,
26,"οι",long,1,2,hemi1,
26,"δὲ",short,2,2,hemi1,
26,"δρά",short,3,2,hemi1,
26,"κον",long,3,3,hemi1,
26,"τες",short,3,3,hemi1,
26,"ὀ",short,4,3,hemi2,
26,"ρω",long,4,4,hemi2,
26,"ρέ",short,4,4,hemi2,
26,"χα",short,4,4,hemi2,
26,"το",long,4,5,hemi2,
26,"προ",short,5,5,hemi2,
26,"τὶ",short,5,5,hemi2,
26,"δει",long,6,6,hemi2,
26,"ρὴν",long,6,6,hemi2,
27,"τρεῖς",long,1,1,hemi1,
27,"ἑ",short,2,1,hemi1,
27,"κά",short,2,1,hemi1,
27,"τερθ’",long,2,2,hemi1,
27,"ἴ",long,3,2,hemi1,
27,"ρισ",long,3,3,hemi1,
27,"σιν",short,3,3,hemi1,
27,"ἐ",short,4,3,hemi2,
27,"οι",long,4,4,hemi2,
27,"κό",short,4,4,hemi2,
27,"τες,",short,4,4,hemi2,
27,"ἅς",long,5,5,hemi2,
27,"τε",short,6,5,hemi2,
27,"Κρο",short,7,5,hemi2,
27,"νί",long,7,6,hemi2,
27,"ων",long,7,6,hemi2,
28,"ἐν",long,1,1,hemi1,
28,"νέ",short,2,1,hemi1,
28,"φε",short,2,1,hemi1,
28,"ϊ",long,2,2,hemi1,
28,"στή",long,3,2,hemi1,
28,"ρι",long,3,3,hemi1,
28,"ξε,",short,3,3,hemi1,
28,"τέ",short,4,3,hemi2,
28,"ρας",long,4,4,hemi2,
28,"με",short,5,4,hemi2,
28,"ρό",short,5,4,hemi2,
28,"πων",long,5,5,hemi2,
28,"ἀν",long,6,5,hemi2,
28,"θρώ",long,6,6,hemi2,
28,"πων.",long,6,6,hemi2,
29,"ἀμ",long,1,1,hemi1,
29,"φὶ",short,1,1,hemi1,
29,"δ’ἄρ’",short,2,1,hemi1,
29,"ὤ",long,3,2,hemi1,
29,"μοι",long,3,2,hemi1,
29,"σιν",long,3,3,hemi1,
29,"βά",short,4,3,hemi2,
29,"λε",short,4,3,hemi2,
29,"το",long,4,4,hemi2,
29,"ξί",short,5,4,hemi2,
29,"φος·",short,5,4,hemi2,
29,"ἐν",long,6,5,hemi2,
29,"δέ",short,7,5,hemi2,
29,"οἱ",short,8,5,hemi2,
29,"ἧ",long,9,6,hemi2,
29,"λοι",long,9,6,hemi2,
30,"χρύ",long,1,1,hemi1,
30,"σει",long,1,1,hemi1,
30,"οι",long,1,2,hemi1,
30,"πάμ",long,2,2,hemi1,
30,"φαι",long,2,3,hemi1,
30,"νον,",short,2,3,hemi1,
30,"ἀ",short,3,3,hemi2,
30,"τὰρ",long,3,4,hemi2,
30,"πε",short,4,4,hemi2,
30,"ρὶ",short,4,4,hemi2,
30,"κου",long,5,5,hemi2,
30,"λε",short,5,5,hemi2,
30,"ὸν",short,5,5,hemi2,
30,"ἦ",long,6,6,hemi2,
30,"εν",long,6,6,hemi2,
31,"ἀρ",long,1,1,hemi1,
31,"γύ",short,1,1,hemi1,
31,"ρε",short,1,1,hemi1,
31,"ον",long,1,2,hemi1,
31,"χρυ",short,2,2,hemi1,
31,"σέ",short,2,2,hemi1,
31,"οι",long,2,3,hemi1,
31,"σιν",short,2,3,hemi1,
31,"ἀ",short,3,3,hemi2,
31,"ορ",long,3,4,hemi2,
31,"τή",long,3,4,hemi2,
31,"ρεσ",long,3,5,hemi2,
31,"σιν",short,3,5,hemi2,
31,"ἀ",short,4,5,hemi2,
31,"ρη",long,4,6,hemi2,
31,"ρός.",long,4,6,hemi2,
32,"ἂν",long,1,1,hemi1,
32,"δ’ἕ",short,2,1,hemi1,
32,"λετ’",short,2,1,hemi1,
32,"ἀμ",long,3,2,hemi1,
32,"φι",short,3,2,hemi1,
32,"βρό",short,3,2,hemi1,
32,"την",long,3,3,hemi1,
32,"πο",short,4,3,hemi2,
32,"λυ",short,4,3,hemi2,
32,"δαί",long,4,4,hemi2,
32,"δα",short,4,4,hemi2,
32,"λον",short,4,4,hemi2,
32,"ἀ",long,5,5,hemi2,
32,"σπί",short,5,5,hemi2,
32,"δα",short,5,5,hemi2,
32,"θοῦ",long,6,6,hemi2,
32,"ριν",long,6,6,hemi2,
33,"κα",long,1,1,hemi1,
33,"λήν,",long,1,1,hemi1,
33,"ἣν",long,2,2,hemi1,
33,"πέ",short,3,2,hemi1,
33,"ρι",short,3,2,hemi1,
33,"μὲν",long,4,3,hemi1,
33,"κύ",long,5,3,hemi2,
33,"κλοι",long,5,4,hemi2,
33,"δέ",short,6,4,hemi2,
33,"κα",short,6,4,hemi2,
33,"χάλ",long,7,5,hemi2,
33,"κε",short,7,5,hemi2,
33,"οι",short,7,5,hemi2,
33,"ἦ",long,8,6,hemi2,
33,"σαν,",long,8,6,hemi2,
34,"ἐν",long,1,1,hemi1,
34,"δέ",short,2,1,hemi1,
34,"οἱ",short,3,1,hemi1,
34,"ὀμ",long,4,2,hemi1,
34,"φα",short,4,2,hemi1,
34,"λοὶ",short,4,2,hemi1,
34,"ἦ",long,5,3,hemi1,
34,"σαν",short,5,3,hemi1,
34,"ἐ",short,6,3,hemi2,
34,"εί",long,6,4,hemi2,
34,"κο",short,6,4,hemi2,
34,"σι",short,6,4,hemi2,
34,"κασ",long,7,5,hemi2,
34,"σι",short,7,5,hemi2,
34,"τέ",short,7,5,hemi2,
34,"ροι",long,7,6,hemi2,
34,"ο",long,7,6,hemi2,
35,"λευ",long,1,1,hemi1,
35,"κοί,",long,1,1,hemi1,
35,"ἐν",long,2,2,hemi1,
35,"δὲ",short,3,2,hemi1,
35,"μέ",short,4,2,hemi1,
35,"σοι",long,4,3,hemi1,
35,"σιν",short,4,3,hemi1,
35,"ἔ",short,5,3,hemi2,
35,"ην",long,5,4,hemi2,
35,"μέ",short,6,4,hemi2,
35,"λα",short,6,4,hemi2,
35,"νος",long,6,5,hemi2,
35,"κυ",short,7,5,hemi2,
35,"ά",short,7,5,hemi2,
35,"νοι",long,7,6,hemi2,
35,"ο.",long,7,6,hemi2,
36,"τῇ",long,1,1,hemi1,
36,"δ’ἐ",short,2,1,hemi1,
36,"πὶ",short,2,1,hemi1,
36,"μὲν",long,3,2,hemi1,
36,"Γορ",long,4,2,hemi1,
36,"γὼ",long,4,3,hemi1,
36,"βλο",short,5,3,hemi2,
36,"συ",short,5,3,hemi2,
36,"ρῶ",long,5,4,hemi2,
36,"πις",long,5,4,hemi2,
36,"ἐ",long,6,5,hemi2,
36,"στε",short,6,5,hemi2,
36,"φά",short,6,5,hemi2,
36,"νω",long,6,6,hemi2,
36,"το",long,6,6,hemi2,
37,"δει",long,1,1,hemi1,
37,"νὸν",long,1,1,hemi1,
37,"δερ",long,2,2,hemi1,
37,"κο",short,2,2,hemi1,
37,"μέ",short,2,2,hemi1,
37,"νη,",long,2,3,hemi1,
37,"πε",short,3,3,hemi2,
37,"ρὶ",short,3,3,hemi2,
37,"δὲ",long,4,4,hemi2,
37,"Δεῖ",long,5,4,hemi2,
37,"μός",long,5,5,hemi2,
37,"τε",short,6,5,hemi2,
37,"Φό",short,7,5,hemi2,
37,"βος",long,7,6,hemi2,
37,"τε.",long,8,6,hemi2,
38,"τῆς",long,1,1,hemi1,
38,"δ’ἐξ",long,2,1,hemi1,
38,"ἀρ",long,3,2,hemi1,
38,"γύ",short,3,2,hemi1,
38,"ρε",short,3,2,hemi1,
38,"ος",long,3,3,hemi1,
38,"τε",short,4,3,hemi2,
38,"λα",short,4,3,hemi2,
38,"μὼν",long,4,4,hemi2,
38,"ἦν·",long,5,4,hemi2,
38,"αὐ",long,6,5,hemi2,
38,"τὰρ",short,6,5,hemi2,
38,"ἐπ’",short,7,5,hemi2,
38,"αὐ",long,8,6,hemi2,
38,"τοῦ",long,8,6,hemi2,
39,"κυ",long,1,1,hemi1,
39,"ά",short,1,1,hemi1,
39,"νε",short,1,1,hemi1,
39,"ος",long,1,2,hemi1,
39,"ἐ",short,2,2,hemi1,
39,"λέ",short,2,2,hemi1,
39,"λι",long,2,3,hemi1,
39,"κτο",short,2,3,hemi1,
39,"δρά",short,3,3,hemi2,
39,"κων,",long,3,4,hemi2,
39,"κε",short,4,4,hemi2,
39,"φα",short,4,4,hemi2,
39,"λαὶ",long,4,5,hemi2,
39,"δέ",short,5,5,hemi2,
39,"οἱ",short,6,5,hemi2,
39,"ἦ",long,7,6,hemi2,
39,"σαν",long,7,6,hemi2,
40,"τρεῖς",long,1,1,hemi1,
40,"ἀμ",long,2,1,hemi1,
40,"φισ",long,2,2,hemi1,
40,"τρε",short,2,2,hemi1,
40,"φέ",short,2,2,hemi1,
40,"ες",long,2,3,hemi1,
40,"ἑ",short,3,3,hemi2,
40,"νὸς",short,3,3,hemi2,
40,"αὐ",long,4,4,hemi2,
40,"χέ",short,4,4,hemi2,
40,"νος",short,4,4,hemi2,
40,"ἐκ",long,5,5,hemi2,
40,"πε",short,5,5,hemi2,
40,"φυ",short,5,5,hemi2,
40,"υῖ",long,5,6,hemi2,
40,"αι.",long,5,6,hemi2,
41,"κρα",long,1,1,hemi1,
41,"τὶ",short,1,1,hemi1,
41,"δ’ἐπ’",short,2,1,hemi1,
41,"ἀμ",long,3,2,hemi1,
41,"φί",short,3,2,hemi1,
41,"φα",short,3,2,hemi1,
41,"λον",long,3,3,hemi1,
41,"κυ",short,4,3,hemi2,
41,"νέ",short,4,3,hemi2,
41,"ην",long,4,4,hemi2,
41,"θέ",short,5,4,hemi2,
41,"το",short,5,4,hemi2,
41,"τε",long,6,5,hemi2,
41,"τρα",short,6,5,hemi2,
41,"φά",short,6,5,hemi2,
41,"λη",long,6,6,hemi2,
41,"ρον",long,6,6,hemi2,
42,"ἵπ",long,1,1,hemi1,
42,"που",long,1,1,hemi1,
42,"ριν·",long,1,2,hemi1,
42,"δει",long,2,2,hemi1,
42,"νὸν",long,2,3,hemi1,
42,"δὲ",short,3,3,hemi1,
42,"λό",short,4,3,hemi2,
42,"φος",long,4,4,hemi2,
42,"κα",short,5,4,hemi2,
42,"θύ",short,5,4,hemi2,
42,"περ",long,5,5,hemi2,
42,"θεν",short,5,5,hemi2,
42,"ἔ",short,6,5,hemi2,
42,"νευ",long,6,6,hemi2,
42,"εν.",long,6,6,hemi2,
43,"εἵ",long,1,1,hemi1,
43,"λε",short,1,1,hemi1,
43,"το",short,1,1,hemi1,
43,"δ’ἄλ",long,2,2,hemi1,
43,"κι",short,2,2,hemi1,
43,"μα",short,2,2,hemi1,
43,"δοῦ",long,3,3,hemi1,
43,"ρε",short,3,3,hemi1,
43,"δύ",short,4,3,hemi2,
43,"ω",long,4,4,hemi2,
43,"κε",short,5,4,hemi2,
43,"κο",short,5,4,hemi2,
43,"ρυθ",long,5,5,hemi2,
43,"μέ",short,5,5,hemi2,
43,"να",short,5,5,hemi2,
43,"χαλ",long,6,6,hemi2,
43,"κῷ",long,6,6,hemi2,
44,"ὀ",long,1,1,hemi1,
44,"ξέ",short,1,1,hemi1,
44,"α·",short,1,1,hemi1,
44,"τῆ",long,2,2,hemi1,
44,"λε",short,2,2,hemi1,
44,"δὲ",short,3,2,hemi1,
44,"χαλ",long,4,3,hemi1,
44,"κὸς",short,4,3,hemi1,
44,"ἀπ’",short,5,3,hemi2,
44,"αὐ",long,6,4,hemi2,
44,"τό",short,6,4,hemi2,
44,"φιν",short,6,4,hemi2,
44,"οὐ",long,7,5,hemi2,
44,"ρα",short,7,5,hemi2,
44,"νὸν",short,7,5,hemi2,
44,"εἴ",long,8,6,hemi2,
44,"σω",long,8,6,hemi2,
45,"λάμπ’·",long,1,1,hemi1,
45,"ἐ",short,2,1,hemi1,
45,"πὶ",short,2,1,hemi1,
45,"δ’ἐγ",long,3,2,hemi1,
45,"δού",long,3,2,hemi1,
45,"πη",long,3,3,hemi1,
45,"σαν",short,3,3,hemi1,
45,"Ἀ",short,4,3,hemi2,
45,"θη",long,4,4,hemi2,
45,"ναί",long,4,4,hemi2,
45,"η",long,4,5,hemi2,
45,"τε",short,5,5,hemi2,
45,"καὶ",short,6,5,hemi2,
45,"Ἥ",long,7,6,hemi2,
45,"ρη",long,7,6,hemi2,
46,"τι",long,1,1,hemi1,
46,"μῶ",long,1,1,hemi1,
46,"σαι",long,1,2,hemi1,
46,"βα",short,2,2,hemi1,
46,"σι",short,2,2,hemi1,
46,"λῆ",long,2,3,hemi1,
46,"α",short,2,3,hemi1,
46,"πο",short,3,3,hemi2,
46,"λυ",long,3,4,hemi2,
46,"χρύ",long,3,4,hemi2,
46,"σοι",long,3,5,hemi2,
46,"ο",short,3,5,hemi2,
46,"Μυ",short,4,5,hemi2,
46,"κή",long,4,6,hemi2,
46,"νης.",long,4,6,hemi2,
