Line, Text, Length, Word, Foot, Half-line
12,"σσης",long,6,6,hemi2,
13,"Θρη",long,1,1,hemi1,
13,"ϊ",short,1,1,hemi1,
13,"κί",short,1,1,hemi1,
13,"ης·",long,1,2,hemi1,
13,"ἔ",long,2,2,hemi1,
13,"νθεν",long,2,3,hemi1,
13,"γὰρ",short,3,3,hemi2,
13,"ἐ",short,4,3,hemi2,
13,"φαί",long,4,4,hemi2,
13,"νε",short,4,4,hemi2,
13,"το",short,4,4,hemi2,
13,"πᾶ",long,5,5,hemi2,
13,"σα",short,5,5,hemi2,
13,"μὲν",short,6,5,hemi2,
13,"Ἴ",long,7,6,hemi2,
13,"δη,",long,7,6,hemi2,
14,"φαί",long,1,1,hemi1,
14,"νε",short,1,1,hemi1,
14,"το",short,1,1,hemi1,
14,"δὲ",long,2,2,hemi1,
14,"Πρι",short,3,2,hemi1,
14,"ά",short,3,2,hemi1,
14,"μοι",long,3,3,hemi1,
14,"ο",short,3,3,hemi1,
14,"πό",short,4,3,hemi2,
14,"λις",long,4,4,hemi2,
14,"καὶ",long,5,4,hemi2,
14,"νῆ",long,6,5,hemi2,
14,"ες",short,6,5,hemi2,
14,"Ἀ",short,7,5,hemi2,
14,"χαι",long,7,6,hemi2,
14,"ῶν.",long,7,6,hemi2,
15,"ἔνθ’",long,1,1,hemi1,
15,"ἄρ’",short,2,1,hemi1,
15,"ὅ",short,3,1,hemi1,
15,"γ’ἐξ",long,4,2,hemi1,
15,"ἁ",short,5,2,hemi1,
15,"λὸς",short,5,2,hemi1,
15,"ἕ",long,6,3,hemi1,
15,"ζετ’",short,6,3,hemi1,
15,"ἰ",short,7,3,hemi2,
15,"ών,",long,7,4,hemi2,
15,"ἐ",short,8,4,hemi2,
15,"λέ",short,8,4,hemi2,
15,"αι",long,8,5,hemi2,
15,"ρε",short,8,5,hemi2,
15,"δ’Ἀ",short,9,5,hemi2,
15,"χαι",long,9,6,hemi2,
15,"οὺς",long,9,6,hemi2,
16,"Τρω",long,1,1,hemi1,
16,"σὶν",long,1,1,hemi1,
16,"δα",long,2,2,hemi1,
16,"μνα",short,2,2,hemi1,
16,"μέ",short,2,2,hemi1,
16,"νους,",long,2,3,hemi1,
16,"Δι",short,3,3,hemi2,
16,"ὶ",short,3,3,hemi2,
16,"δὲ",long,4,4,hemi2,
16,"κρα",short,5,4,hemi2,
16,"τε",short,5,4,hemi2,
16,"ρῶς",long,5,5,hemi2,
16,"ἐ",short,6,5,hemi2,
16,"νε",short,6,5,hemi2,
16,"μέ",long,6,6,hemi2,
16,"σσα.",long,6,6,hemi2,
17,"αὐ",long,1,1,hemi1,
17,"τί",short,1,1,hemi1,
17,"κα",short,1,1,hemi1,
17,"δ’ἐξ",long,2,2,hemi1,
17,"ὄ",short,3,2,hemi1,
17,"ρε",short,3,2,hemi1,
17,"ος",long,3,3,hemi1,
17,"κα",short,4,3,hemi2,
17,"τε",short,4,3,hemi2,
17,"βή",long,4,4,hemi2,
17,"σε",short,4,4,hemi2,
17,"το",short,4,4,hemi2,
17,"παι",long,5,5,hemi2,
17,"πα",short,5,5,hemi2,
17,"λό",short,5,5,hemi2,
17,"ε",long,5,6,hemi2,
17,"ντος",long,5,6,hemi2,
18,"κραι",long,1,1,hemi1,
18,"πνὰ",short,1,1,hemi1,
18,"πο",short,2,1,hemi1,
18,"σὶ",long,2,2,hemi1,
18,"προ",short,3,2,hemi1,
18,"βι",short,3,2,hemi1,
18,"βάς·",long,3,3,hemi1,
18,"τρέ",short,4,3,hemi2,
18,"με",short,4,3,hemi2,
18,"δ’οὔ",long,5,4,hemi2,
18,"ρε",short,5,4,hemi2,
18,"α",short,5,4,hemi2,
18,"μα",long,6,5,hemi2,
18,"κρὰ",short,6,5,hemi2,
18,"καὶ",short,7,5,hemi2,
18,"ὕ",long,8,6,hemi2,
18,"λη",long,8,6,hemi2,
19,"πο",long,1,1,hemi1,
19,"σσὶν",short,1,1,hemi1,
19,"ὑπ’",short,2,1,hemi1,
19,"ἀ",long,3,2,hemi1,
19,"θα",short,3,2,hemi1,
19,"νά",short,3,2,hemi1,
19,"τοι",long,3,3,hemi1,
19,"σι",short,3,3,hemi1,
19,"Πο",short,4,3,hemi2,
19,"σει",long,4,4,hemi2,
19,"δά",long,4,4,hemi2,
19,"ω",long,4,5,hemi2,
19,"νος",short,4,5,hemi2,
19,"ἰ",short,5,5,hemi2,
19,"ό",long,5,6,hemi2,
19,"ντος.",long,5,6,hemi2,
20,"τρὶς",long,1,1,hemi1,
20,"μὲν",short,2,1,hemi1,
20,"ὀ",short,3,1,hemi1,
20,"ρέ",long,3,2,hemi1,
20,"ξατ’",short,3,2,hemi1,
20,"ἰ",short,4,2,hemi1,
20,"ών,",long,4,3,hemi1,
20,"τὸ",short,5,3,hemi2,
20,"δὲ",short,6,3,hemi2,
20,"τέ",long,7,4,hemi2,
20,"τρα",short,7,4,hemi2,
20,"τον",short,7,4,hemi2,
20,"ἵ",long,8,5,hemi2,
20,"κε",short,8,5,hemi2,
20,"το",short,8,5,hemi2,
20,"τέ",long,9,6,hemi2,
20,"κμωρ",long,9,6,hemi2,
21,"Αἰ",long,1,1,hemi1,
21,"γάς,",long,1,1,hemi1,
21,"ἔ",long,2,2,hemi1,
21,"νθα",short,2,2,hemi1,
21,"δέ",short,3,2,hemi1,
21,"οἱ",long,4,3,hemi1,
21,"κλυ",short,5,3,hemi2,
21,"τὰ",short,5,3,hemi2,
21,"δώ",long,6,4,hemi2,
21,"μα",short,6,4,hemi2,
21,"τα",short,6,4,hemi2,
21,"βέ",long,7,5,hemi2,
21,"νθε",short,7,5,hemi2,
21,"σι",short,7,5,hemi2,
21,"λί",long,8,6,hemi2,
21,"μνης",long,8,6,hemi2,
22,"χρύ",long,1,1,hemi1,
22,"σε",short,1,1,hemi1,
22,"α",short,1,1,hemi1,
22,"μα",long,2,2,hemi1,
22,"ρμαί",long,2,2,hemi1,
22,"ρο",long,2,3,hemi1,
22,"ντα",short,2,3,hemi1,
22,"τε",short,3,3,hemi2,
22,"τεύ",long,3,4,hemi2,
22,"χα",short,3,4,hemi2,
22,"ται",short,3,4,hemi2,
22,"ἄ",long,4,5,hemi2,
22,"φθι",short,4,5,hemi2,
22,"τα",short,4,5,hemi2,
22,"αἰ",long,5,6,hemi2,
22,"εί.",long,5,6,hemi2,
23,"ἔνθ’",long,1,1,hemi1,
23,"ἐ",long,2,1,hemi1,
23,"λθὼν",long,2,2,hemi1,
23,"ὑπ’",short,3,2,hemi1,
23,"ὄ",short,4,2,hemi1,
23,"χε",long,4,3,hemi1,
23,"σφι",short,4,3,hemi1,
23,"τι",short,5,3,hemi2,
23,"τύ",long,5,4,hemi2,
23,"σκε",short,5,4,hemi2,
23,"το",short,5,4,hemi2,
23,"χα",long,6,5,hemi2,
23,"λκό",short,6,5,hemi2,
23,"ποδ’",short,6,5,hemi2,
23,"ἵ",long,7,6,hemi2,
23,"ππω",long,7,6,hemi2,
24,"ὠ",long,1,1,hemi1,
24,"κυ",short,1,1,hemi1,
24,"πέ",short,1,1,hemi1,
24,"τα",long,1,2,hemi1,
24,"χρυ",short,2,2,hemi1,
24,"σέ",short,2,2,hemi1,
24,"ῃ",long,2,3,hemi1,
24,"σιν",short,2,3,hemi1,
24,"ἐ",short,3,3,hemi2,
24,"θεί",long,3,4,hemi2,
24,"ρῃ",long,3,4,hemi2,
24,"σιν",long,3,5,hemi2,
24,"κο",short,4,5,hemi2,
24,"μό",short,4,5,hemi2,
24,"ω",long,4,6,hemi2,
24,"ντε,",long,4,6,hemi2,
25,"χρυ",long,1,1,hemi1,
25,"σὸν",long,1,1,hemi1,
25,"δ’αὐ",long,2,2,hemi1,
25,"τὸς",short,2,2,hemi1,
25,"ἔ",short,3,2,hemi1,
25,"δυ",long,3,3,hemi1,
25,"νε",short,3,3,hemi1,
25,"πε",short,4,3,hemi2,
25,"ρὶ",long,4,4,hemi2,
25,"χρο",short,5,4,hemi2,
25,"ΐ,",short,5,4,hemi2,
25,"γέ",long,6,5,hemi2,
25,"ντο",short,6,5,hemi2,
25,"δ’ἱ",short,7,5,hemi2,
25,"μά",long,7,6,hemi2,
25,"σθλην",long,7,6,hemi2,
26,"χρυ",long,1,1,hemi1,
26,"σεί",long,1,1,hemi1,
26,"ην",long,1,2,hemi1,
26,"εὔ",long,2,2,hemi1,
26,"τυ",long,2,3,hemi1,
26,"κτον,",short,2,3,hemi1,
26,"ἑ",short,3,3,hemi2,
26,"οῦ",long,3,4,hemi2,
26,"δ’ἐ",short,4,4,hemi2,
26,"πε",short,4,4,hemi2,
26,"βή",long,4,5,hemi2,
26,"σε",short,4,5,hemi2,
26,"το",short,4,5,hemi2,
26,"δί",long,5,6,hemi2,
26,"φρου,",long,5,6,hemi2,
27,"βῆ",long,1,1,hemi1,
27,"δ’ἐ",short,2,1,hemi1,
27,"λά",short,2,1,hemi1,
27,"αν",long,2,2,hemi1,
27,"ἐ",short,3,2,hemi1,
27,"πὶ",short,3,2,hemi1,
27,"κύ",long,4,3,hemi1,
27,"ματ’·",short,4,3,hemi1,
27,"ἄ",short,5,3,hemi2,
27,"τα",long,5,4,hemi2,
27,"λλε",short,5,4,hemi2,
27,"δὲ",short,6,4,hemi2,
27,"κή",long,7,5,hemi2,
27,"τε’",short,7,5,hemi2,
27,"ὑπ’",short,8,5,hemi2,
27,"αὐ",long,9,6,hemi2,
27,"τοῦ",long,9,6,hemi2,
28,"πά",long,1,1,hemi1,
28,"ντο",short,1,1,hemi1,
28,"θεν",short,1,1,hemi1,
28,"ἐκ",long,2,2,hemi1,
28,"κευ",long,3,2,hemi1,
28,"θμῶν,",long,3,3,hemi1,
28,"οὐδ’",long,4,3,hemi2,
28,"ἠ",long,5,4,hemi2,
28,"γνοί",long,5,4,hemi2,
28,"η",long,5,5,hemi2,
28,"σεν",short,5,5,hemi2,
28,"ἄ",short,6,5,hemi2,
28,"να",long,6,6,hemi2,
28,"κτα·",long,6,6,hemi2,
29,"γη",long,1,1,hemi1,
29,"θο",short,1,1,hemi1,
29,"σύ",short,1,1,hemi1,
29,"νῃ",long,1,2,hemi1,
29,"δὲ",short,2,2,hemi1,
29,"θά",short,3,2,hemi1,
29,"λα",long,3,3,hemi1,
29,"σσα",short,3,3,hemi1,
29,"δι",short,4,3,hemi2,
29,"ί",long,4,4,hemi2,
29,"στα",short,4,4,hemi2,
29,"το·",short,4,4,hemi2,
29,"τοὶ",long,5,5,hemi2,
29,"δὲ",short,6,5,hemi2,
29,"πέ",short,7,5,hemi2,
29,"το",long,7,6,hemi2,
29,"ντο",long,7,6,hemi2,
30,"ῥί",long,1,1,hemi1,
30,"μφα",short,1,1,hemi1,
30,"μάλ’,",short,2,1,hemi1,
30,"οὐδ’",long,3,2,hemi1,
30,"ὑ",short,4,2,hemi1,
30,"πέ",short,4,2,hemi1,
30,"νε",long,4,3,hemi1,
30,"ρθε",short,4,3,hemi1,
30,"δι",short,5,3,hemi2,
30,"αί",long,5,4,hemi2,
30,"νε",short,5,4,hemi2,
30,"το",short,5,4,hemi2,
30,"χά",long,6,5,hemi2,
30,"λκε",short,6,5,hemi2,
30,"ος",short,6,5,hemi2,
30,"ἄ",long,7,6,hemi2,
30,"ξων·",long,7,6,hemi2,
31,"τὸν",long,1,1,hemi1,
31,"δ’ἐς",short,2,1,hemi1,
31,"Ἀ",short,3,1,hemi1,
31,"χαι",long,3,2,hemi1,
31,"ῶν",long,3,2,hemi1,
31,"νῆ",long,4,3,hemi1,
31,"ας",short,4,3,hemi1,
31,"ἐ",short,5,3,hemi2,
31,"ΰ",long,5,4,hemi2,
31,"σκα",long,5,4,hemi2,
31,"ρθμοι",long,5,5,hemi2,
31,"φέ",short,6,5,hemi2,
31,"ρον",short,6,5,hemi2,
31,"ἵ",long,7,6,hemi2,
31,"πποι.",long,7,6,hemi2,
32,"ἔ",long,1,1,hemi1,
32,"στι",short,1,1,hemi1,
32,"δέ",short,2,1,hemi1,
32,"τι",long,3,2,hemi1,
32,"σπέ",short,4,2,hemi1,
32,"ος",short,4,2,hemi1,
32,"εὐ",long,5,3,hemi1,
32,"ρὺ",short,5,3,hemi1,
32,"βα",short,6,3,hemi2,
32,"θεί",long,6,4,hemi2,
32,"ης",long,6,4,hemi2,
32,"βέ",long,7,5,hemi2,
32,"νθε",short,7,5,hemi2,
32,"σι",short,7,5,hemi2,
32,"λί",long,8,6,hemi2,
32,"μνης",long,8,6,hemi2,
33,"με",long,1,1,hemi1,
33,"σση",long,1,1,hemi1,
33,"γὺς",long,1,2,hemi1,
33,"Τε",short,2,2,hemi1,
33,"νέ",short,2,2,hemi1,
33,"δοι",long,2,3,hemi1,
33,"ο",short,2,3,hemi1,
33,"καὶ",short,3,3,hemi2,
33,"Ἴ",long,4,4,hemi2,
33,"μβρου",long,4,4,hemi2,
33,"παι",long,5,5,hemi2,
33,"πα",short,5,5,hemi2,
33,"λο",short,5,5,hemi2,
33,"έ",long,5,6,hemi2,
33,"σσης·",long,5,6,hemi2,
34,"ἔνθ’",long,1,1,hemi1,
34,"ἵ",long,2,1,hemi1,
34,"ππους",long,2,2,hemi1,
34,"ἔ",long,3,2,hemi1,
34,"στη",long,3,3,hemi1,
34,"σε",short,3,3,hemi1,
34,"Πο",short,4,3,hemi2,
34,"σει",long,4,4,hemi2,
34,"δά",long,4,4,hemi2,
34,"ων",long,4,5,hemi2,
34,"ἐ",short,5,5,hemi2,
34,"νο",short,5,5,hemi2,
34,"σί",long,5,6,hemi2,
34,"χθων",long,5,6,hemi2,
35,"λύ",long,1,1,hemi1,
35,"σας",long,1,1,hemi1,
35,"ἐξ",long,2,2,hemi1,
35,"ὀ",short,3,2,hemi1,
35,"χέ",short,3,2,hemi1,
35,"ων,",long,3,3,hemi1,
35,"πα",short,4,3,hemi2,
35,"ρὰ",short,4,3,hemi2,
35,"δ’ἀ",long,5,4,hemi2,
35,"μβρό",short,5,4,hemi2,
35,"σι",short,5,4,hemi2,
35,"ον",long,5,5,hemi2,
35,"βά",short,6,5,hemi2,
35,"λεν",short,6,5,hemi2,
35,"εἶ",long,7,6,hemi2,
35,"δαρ",long,7,6,hemi2,
36,"ἔ",long,1,1,hemi1,
36,"δμε",short,1,1,hemi1,
36,"ναι·",short,1,1,hemi1,
36,"ἀ",long,2,2,hemi1,
36,"μφὶ",short,2,2,hemi1,
36,"δὲ",short,3,2,hemi1,
36,"πο",long,4,3,hemi1,
36,"σσὶ",short,4,3,hemi1,
36,"πέ",short,5,3,hemi2,
36,"δας",long,5,4,hemi2,
36,"ἔ",short,6,4,hemi2,
36,"βα",short,6,4,hemi2,
36,"λε",long,6,5,hemi2,
36,"χρυ",long,7,5,hemi2,
36,"σεί",long,7,6,hemi2,
36,"ας",long,7,6,hemi2,
37,"ἀ",long,1,1,hemi1,
37,"ρρή",long,1,1,hemi1,
37,"κτους",long,1,2,hemi1,
37,"ἀ",short,2,2,hemi1,
37,"λύ",short,2,2,hemi1,
37,"τους,",long,2,3,hemi1,
37,"ὄφρ’",long,3,3,hemi2,
37,"ἔ",long,4,4,hemi2,
37,"μπε",short,4,4,hemi2,
37,"δον",short,4,4,hemi2,
37,"αὖ",long,5,5,hemi2,
37,"θι",short,5,5,hemi2,
37,"μέ",short,6,5,hemi2,
37,"νοι",long,6,6,hemi2,
37,"εν",long,6,6,hemi2,
38,"νο",long,1,1,hemi1,
38,"στή",long,1,1,hemi1,
38,"σα",long,1,2,hemi1,
38,"ντα",short,1,2,hemi1,
38,"ἄ",short,2,2,hemi1,
38,"να",long,2,3,hemi1,
38,"κτα·",short,2,3,hemi1,
38,"ὃ",short,3,3,hemi2,
38,"δ’ἐς",long,4,4,hemi2,
38,"στρα",short,5,4,hemi2,
38,"τὸν",short,5,4,hemi2,
38,"ᾤ",long,6,5,hemi2,
38,"χετ’",short,6,5,hemi2,
38,"Ἀ",short,7,5,hemi2,
38,"χαι",long,7,6,hemi2,
38,"ῶν.",long,7,6,hemi2,
39,"Τρῶ",long,1,1,hemi1,
39,"ες",long,1,1,hemi1,
39,"δὲ",long,2,2,hemi1,
39,"φλο",short,3,2,hemi1,
39,"γὶ",short,3,2,hemi1,
39,"ἶ",long,4,3,hemi1,
39,"σοι",short,4,3,hemi1,
39,"ἀ",short,5,3,hemi2,
39,"ο",long,5,4,hemi2,
39,"λλέ",short,5,4,hemi2,
39,"ες",short,5,4,hemi2,
39,"ἠ",long,6,5,hemi2,
39,"ὲ",short,6,5,hemi2,
39,"θυ",short,7,5,hemi2,
39,"έ",long,7,6,hemi2,
39,"λλῃ",long,7,6,hemi2,
40,"Ἕ",long,1,1,hemi1,
40,"κτο",short,1,1,hemi1,
40,"ρι",short,1,1,hemi1,
40,"Πρι",long,2,2,hemi1,
40,"α",short,2,2,hemi1,
40,"μί",short,2,2,hemi1,
40,"δῃ",long,2,3,hemi1,
40,"ἄ",short,3,3,hemi2,
40,"μο",short,3,3,hemi2,
40,"τον",long,3,4,hemi2,
40,"με",short,4,4,hemi2,
40,"μα",short,4,4,hemi2,
40,"ῶ",long,4,5,hemi2,
40,"τες",short,4,5,hemi2,
40,"ἕ",short,5,5,hemi2,
40,"πο",long,5,6,hemi2,
40,"ντο",long,5,6,hemi2,
41,"ἄ",long,1,1,hemi1,
41,"βρο",short,1,1,hemi1,
41,"μοι",short,1,1,hemi1,
41,"αὐ",long,2,2,hemi1,
41,"ΐ",short,2,2,hemi1,
41,"α",short,2,2,hemi1,
41,"χοι·",long,2,3,hemi1,
41,"ἔ",long,3,3,hemi2,
41,"λπο",long,3,4,hemi2,
41,"ντο",short,3,4,hemi2,
41,"δὲ",short,4,4,hemi2,
41,"νῆ",long,5,5,hemi2,
41,"ας",short,5,5,hemi2,
41,"Ἀ",short,6,5,hemi2,
41,"χαι",long,6,6,hemi2,
41,"ῶν",long,6,6,hemi2,
42,"αἱ",long,1,1,hemi1,
42,"ρή",long,1,1,hemi1,
42,"σειν,",long,1,2,hemi1,
42,"κτε",short,2,2,hemi1,
42,"νέ",short,2,2,hemi1,
42,"ειν",long,2,3,hemi1,
42,"δὲ",short,3,3,hemi1,
42,"παρ’",short,4,3,hemi2,
42,"αὐ",long,5,4,hemi2,
42,"τό",short,5,4,hemi2,
42,"θι",short,5,4,hemi2,
42,"πά",long,6,5,hemi2,
42,"ντας",short,6,5,hemi2,
42,"ἀ",short,7,5,hemi2,
42,"ρί",long,7,6,hemi2,
42,"στους.",long,7,6,hemi2,
43,"ἀ",long,1,1,hemi1,
43,"λλὰ",short,1,1,hemi1,
43,"Πο",short,2,1,hemi1,
43,"σει",long,2,2,hemi1,
43,"δά",long,2,2,hemi1,
43,"ων",long,2,3,hemi1,
43,"γαι",long,3,3,hemi2,
43,"ή",long,3,4,hemi2,
43,"ο",short,3,4,hemi2,
43,"χος",short,3,4,hemi2,
43,"ἐ",long,4,5,hemi2,
43,"ννο",short,4,5,hemi2,
43,"σί",short,4,5,hemi2,
43,"γαι",long,4,6,hemi2,
43,"ος",long,4,6,hemi2,
44,"Ἀ",long,1,1,hemi1,
44,"ργεί",long,1,1,hemi1,
44,"ους",long,1,2,hemi1,
44,"ὄ",long,2,2,hemi1,
44,"τρυ",long,2,3,hemi1,
44,"νε",short,2,3,hemi1,
44,"βα",short,3,3,hemi2,
44,"θεί",long,3,4,hemi2,
44,"ης",long,3,4,hemi2,
44,"ἐξ",long,4,5,hemi2,
44,"ἁ",short,5,5,hemi2,
44,"λὸς",short,5,5,hemi2,
44,"ἐ",long,6,6,hemi2,
44,"λθὼν",long,6,6,hemi2,
45,"εἰ",long,1,1,hemi1,
45,"σά",short,1,1,hemi1,
45,"με",short,1,1,hemi1,
45,"νος",long,1,2,hemi1,
45,"Κά",long,2,2,hemi1,
45,"λχα",long,2,3,hemi1,
45,"ντι",short,2,3,hemi1,
45,"δέ",short,3,3,hemi2,
45,"μας",long,3,4,hemi2,
45,"καὶ",short,4,4,hemi2,
45,"ἀ",short,5,4,hemi2,
45,"τει",long,5,5,hemi2,
45,"ρέ",short,5,5,hemi2,
45,"α",short,5,5,hemi2,
45,"φω",long,6,6,hemi2,
45,"νήν·",long,6,6,hemi2,
46,"Αἴ",long,1,1,hemi1,
46,"α",long,1,1,hemi1,
46,"ντε",long,1,2,hemi1,
46,"πρώ",long,2,2,hemi1,
46,"τω",long,2,3,hemi1,
46,"προ",short,3,3,hemi2,
46,"σέ",short,3,3,hemi2,
46,"φη",long,3,4,hemi2,
46,"με",short,4,4,hemi2,
46,"μα",short,4,4,hemi2,
46,"ῶ",long,4,5,hemi2,
